record_id,node_key,display_name,stack_bb,spot_family,hero_position,villain_position,player_count,action_context,allowed_actions,app_status,source_class,source_confidence,range_cells_status,import_decision,trainer_default_visibility,owner_review_required,approval_target,population_strategy_summary,latest_research_alignment,simplified_live_rule,risk_flags,review_hand_focus,codex_action,codex_notes,field_integrity,created_date
FACING_OPEN_LATE_70BB_BTN_VS_CO_facing_open_late_70bb_btn_vs_co_bba,facing_open_late_70bb_btn_vs_co_bba,facing_open_late 70bb BTN vs CO,70,facing_open_late,BTN,CO,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed late-open response: BTN versus CO at 70bb. Live adjustment: punish overfolding late opens but avoid loose OOP calls.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Use chart baseline; 3-bet more linear versus stealers who overfold/under-4-bet; tighten versus large live opens.,LATE_POSITION_STEAL_AND_DEFENSE_BORDERS_REQUIRE_REVIEW,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_LATE_70BB_SB_VS_BTN_facing_open_late_70bb_sb_vs_btn_bba,facing_open_late_70bb_sb_vs_btn_bba,facing_open_late 70bb SB vs BTN,70,facing_open_late,SB,BTN,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed late-open response: SB versus BTN at 70bb. Live adjustment: punish overfolding late opens but avoid loose OOP calls.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Use chart baseline; 3-bet more linear versus stealers who overfold/under-4-bet; tighten versus large live opens.,LATE_POSITION_STEAL_AND_DEFENSE_BORDERS_REQUIRE_REVIEW,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_LATE_70BB_SB_VS_CO_facing_open_late_70bb_sb_vs_co_bba,facing_open_late_70bb_sb_vs_co_bba,facing_open_late 70bb SB vs CO,70,facing_open_late,SB,CO,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,"Population-draft SB versus CO late-open response at 70bb. Conservative OOP draft: avoid dominated offsuit calls, value-heavy aggression.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Review as population draft only; keep SB vs CO tighter than SB vs BTN; confirm A9s/K9s and small-pair borders.,SB_VS_CO_OOP_BORDERLINE_HANDS_REQUIRE_REVIEW,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
BB_VS_SB_OPEN_15BB_BB_VS_SB_bb_vs_sb_open_15bb_bba,bb_vs_sb_open_15bb_bba,bb_vs_sb_open 15bb BB vs SB,15,bb_vs_sb_open,BB,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,CALL,FOLD",approved,approved_snapshot,HIGH_APPROVED,FULL_169_RESOLVED,KEEP_APPROVED_DO_NOT_OVERWRITE,VISIBLE_DEFAULT,FALSE,OWNER_ALREADY_APPROVED,BB defense versus SB open at 15bb. Live note: many SBs overfold after opens or choose poor sizing; BB can defend appropriately.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend BB wider versus small SB opens; tighten versus unusually large live opens; keep 3-bets value-heavy versus stations.,BLIND_VS_BLIND_POOL_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
BB_VS_SB_OPEN_25BB_BB_VS_SB_bb_vs_sb_open_25bb_bba,bb_vs_sb_open_25bb_bba,bb_vs_sb_open 25bb BB vs SB,25,bb_vs_sb_open,BB,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,BB defense versus SB open at 25bb. Live note: many SBs overfold after opens or choose poor sizing; BB can defend appropriately.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend BB wider versus small SB opens; tighten versus unusually large live opens; keep 3-bets value-heavy versus stations.,BLIND_VS_BLIND_POOL_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
BB_VS_SB_OPEN_40BB_BB_VS_SB_bb_vs_sb_open_40bb_bba,bb_vs_sb_open_40bb_bba,bb_vs_sb_open 40bb BB vs SB,40,bb_vs_sb_open,BB,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",approved,approved_snapshot,HIGH_APPROVED,FULL_169_RESOLVED,KEEP_APPROVED_DO_NOT_OVERWRITE,VISIBLE_DEFAULT,FALSE,OWNER_ALREADY_APPROVED,BB defense versus SB open at 40bb. Live note: many SBs overfold after opens or choose poor sizing; BB can defend appropriately.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend BB wider versus small SB opens; tighten versus unusually large live opens; keep 3-bets value-heavy versus stations.,BLIND_VS_BLIND_POOL_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
BB_VS_SB_OPEN_70BB_BB_VS_SB_bb_vs_sb_open_70bb_bba,bb_vs_sb_open_70bb_bba,bb_vs_sb_open 70bb BB vs SB,70,bb_vs_sb_open,BB,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,BB defense versus SB open at 70bb. Live note: many SBs overfold after opens or choose poor sizing; BB can defend appropriately.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend BB wider versus small SB opens; tighten versus unusually large live opens; keep 3-bets value-heavy versus stations.,BLIND_VS_BLIND_POOL_DEPENDENT,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
SB_FIRST_IN_15BB_SB_VS_NONE_sb_first_in_15bb_bba,sb_first_in_15bb_bba,sb_first_in 15bb SB vs NONE,15,sb_first_in,SB,NONE,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,RAISE,LIMP,FOLD",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,Population-draft SB first-in strategy at 15bb. Uses limp/raise/jam structure rather than brittle raise-or-fold only.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Limp playable lower-EV hands, raise strong linear hands, jam shallow pressure hands; review small pairs and suited connectors.",OWNER_REVIEW_REQUIRED;SB_FIRST_IN_COMPLEX_POOL_SENSITIVE,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
SB_FIRST_IN_25BB_SB_VS_NONE_sb_first_in_25bb_bba,sb_first_in_25bb_bba,sb_first_in 25bb SB vs NONE,25,sb_first_in,SB,NONE,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"RAISE,LIMP,JAM,FOLD",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,Population-draft SB first-in strategy at 25bb. Uses limp/raise/jam structure rather than brittle raise-or-fold only.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Limp playable lower-EV hands, raise strong linear hands, jam shallow pressure hands; review small pairs and suited connectors.",OWNER_REVIEW_REQUIRED;SB_FIRST_IN_COMPLEX_POOL_SENSITIVE,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
SB_FIRST_IN_40BB_SB_VS_NONE_sb_first_in_40bb_bba,sb_first_in_40bb_bba,sb_first_in 40bb SB vs NONE,40,sb_first_in,SB,NONE,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"RAISE,LIMP,JAM,FOLD",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,Population-draft SB first-in strategy at 40bb. Uses limp/raise/jam structure rather than brittle raise-or-fold only.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Limp playable lower-EV hands, raise strong linear hands, jam shallow pressure hands; review small pairs and suited connectors.",OWNER_REVIEW_REQUIRED;SB_FIRST_IN_COMPLEX_POOL_SENSITIVE;SMALL_PAIRS_22_33_44_FOLD_REVIEW,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
SB_FIRST_IN_70BB_SB_VS_NONE_sb_first_in_70bb_bba,sb_first_in_70bb_bba,sb_first_in 70bb SB vs NONE,70,sb_first_in,SB,NONE,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"RAISE,LIMP,JAM,FOLD",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,Population-draft SB first-in strategy at 70bb. Uses limp/raise/jam structure rather than brittle raise-or-fold only.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.","Limp playable lower-EV hands, raise strong linear hands, jam shallow pressure hands; review small pairs and suited connectors.",OWNER_REVIEW_REQUIRED;SB_FIRST_IN_COMPLEX_POOL_SENSITIVE;SMALL_PAIRS_22_33_FOLD_REVIEW,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
BB_VS_SB_LIMP_15BB_BB_VS_SB_bb_vs_sb_limp_15bb_bba,bb_vs_sb_limp_15bb_bba,bb_vs_sb_limp 15bb BB vs SB,15,bb_vs_sb_limp,BB,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CHECK,RAISE,JAM",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,"Population-draft BB response after SB limp at 15bb. Passive default action is CHECK, not CALL.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Raise value/pressure hands; check the rest; jam-punish only at shallow stacks and only versus limp/fold-heavy villains.,VILLAIN_LIMP_TRAP_OR_LIMP_FOLD_TENDENCY_REQUIRED;DO_NOT_USE_CALL_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
BB_VS_SB_LIMP_25BB_BB_VS_SB_bb_vs_sb_limp_25bb_bba,bb_vs_sb_limp_25bb_bba,bb_vs_sb_limp 25bb BB vs SB,25,bb_vs_sb_limp,BB,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CHECK,RAISE,JAM",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,"Population-draft BB response after SB limp at 25bb. Passive default action is CHECK, not CALL.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Raise value/pressure hands; check the rest; jam-punish only at shallow stacks and only versus limp/fold-heavy villains.,VILLAIN_LIMP_TRAP_OR_LIMP_FOLD_TENDENCY_REQUIRED;DO_NOT_USE_CALL_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
BB_VS_SB_LIMP_40BB_BB_VS_SB_bb_vs_sb_limp_40bb_bba,bb_vs_sb_limp_40bb_bba,bb_vs_sb_limp 40bb BB vs SB,40,bb_vs_sb_limp,BB,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CHECK,RAISE",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,"Population-draft BB response after SB limp at 40bb. Passive default action is CHECK, not CALL.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Raise value/pressure hands; check the rest; jam-punish only at shallow stacks and only versus limp/fold-heavy villains.,VILLAIN_LIMP_TRAP_OR_LIMP_FOLD_TENDENCY_REQUIRED;DO_NOT_USE_CALL_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
BB_VS_SB_LIMP_70BB_BB_VS_SB_bb_vs_sb_limp_70bb_bba,bb_vs_sb_limp_70bb_bba,bb_vs_sb_limp 70bb BB vs SB,70,bb_vs_sb_limp,BB,SB,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CHECK,RAISE",population_draft_seed,population_constructed_existing_db,LOW_TO_MEDIUM_REVIEW_REQUIRED,FULL_169_POPULATION_DRAFT,KEEP_POPULATION_DRAFT_FOR_OWNER_REVIEW_NOT_APPROVAL,HIDDEN_DEFAULT_INCLUDE_POPULATION_ONLY,TRUE,OWNER_REVIEW_REQUIRED_FOR_APPROVAL,"Population-draft BB response after SB limp at 70bb. Passive default action is CHECK, not CALL.","2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Raise value/pressure hands; check the rest; jam-punish only at shallow stacks and only versus limp/fold-heavy villains.,VILLAIN_LIMP_TRAP_OR_LIMP_FOLD_TENDENCY_REQUIRED;DO_NOT_USE_CALL_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_JAM_15BB_HJ_VS_UTG_facing_jam_15bb_hj_vs_utg_bba,facing_jam_15bb_hj_vs_utg_bba,facing_jam 15bb HJ vs UTG,15,facing_jam,HJ,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CALL_JAM,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed call-off chart facing UTG open jam at 15bb from HJ.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Call off from chart; live adjustment: tighten under ICM pressure and versus unusually strong jammers.,ICM_AND_VILLAIN_OPEN_JAM_RANGE_DEPENDENT;PRESERVE_CALL_JAM_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_JAM_15BB_CO_VS_HJ_facing_jam_15bb_co_vs_hj_bba,facing_jam_15bb_co_vs_hj_bba,facing_jam 15bb CO vs HJ,15,facing_jam,CO,HJ,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CALL_JAM,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed call-off chart facing HJ open jam at 15bb from CO.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Call off from chart; live adjustment: tighten under ICM pressure and versus unusually strong jammers.,ICM_AND_VILLAIN_OPEN_JAM_RANGE_DEPENDENT;PRESERVE_CALL_JAM_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_JAM_15BB_BTN_VS_CO_facing_jam_15bb_btn_vs_co_bba,facing_jam_15bb_btn_vs_co_bba,facing_jam 15bb BTN vs CO,15,facing_jam,BTN,CO,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CALL_JAM,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed call-off chart facing CO open jam at 15bb from BTN.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Call off from chart; live adjustment: tighten under ICM pressure and versus unusually strong jammers.,ICM_AND_VILLAIN_OPEN_JAM_RANGE_DEPENDENT;PRESERVE_CALL_JAM_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_JAM_15BB_SB_VS_BTN_facing_jam_15bb_sb_vs_btn_bba,facing_jam_15bb_sb_vs_btn_bba,facing_jam 15bb SB vs BTN,15,facing_jam,SB,BTN,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CALL_JAM,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed call-off chart facing BTN open jam at 15bb from SB.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Call off from chart; live adjustment: tighten under ICM pressure and versus unusually strong jammers.,ICM_AND_VILLAIN_OPEN_JAM_RANGE_DEPENDENT;PRESERVE_CALL_JAM_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_JAM_15BB_BB_VS_BTN_facing_jam_15bb_bb_vs_btn_bba,facing_jam_15bb_bb_vs_btn_bba,facing_jam 15bb BB vs BTN,15,facing_jam,BB,BTN,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"CALL_JAM,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed call-off chart facing BTN open jam at 15bb from BB.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Call off from chart; live adjustment: tighten under ICM pressure and versus unusually strong jammers.,ICM_AND_VILLAIN_OPEN_JAM_RANGE_DEPENDENT;PRESERVE_CALL_JAM_TOKEN,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
